scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR,CDSR,AoI_violation_rate,PCO,RLBI
A,RILP-Greedy,2,20,2.0,5,44,0.503956,0.027861,0.003147,1.024,0.944036
A,Nam2023b,2,20,2.0,5,42,0.483015,0.032491,0.022481,0.9,0.878887
A,Nam2023b,2,20,2.0,5,43,0.500011,0.03438,0.024111,0.9,0.886889
A,Nam2023b,2,20,2.0,5,44,0.473653,0.026043,0.025038,0.9,0.884036
A,Nam2025,2,20,2.0,5,42,0.465488,0.031439,0.019081,0.95,0.898887
A,Nam2025,2,20,2.0,5,43,0.482485,0.033329,0.020711,0.95,0.906889
A,Nam2025,2,20,2.0,5,44,0.456126,0.024991,0.021638,0.95,0.904036
A,Youn2026,2,20,2.0,5,42,0.49123,0.032984,0.016481,1.05,0.908887
A,Youn2026,2,20,2.0,5,43,0.508226,0.034873,0.018111,1.05,0.916889
A,Youn2026,2,20,2.0,5,44,0.481868,0.026536,0.019038,1.05,0.914036
A,V2I-Base,2,20,2.0,5,42,0.523727,0.030867,0.036481,1.0,1.0
A,V2I-Base,2,20,2.0,5,43,0.540724,0.035888,0.038111,1.0,1.0
A,V2I-Base,2,20,2.0,5,44,0.514365,0.03288,0.039038,1.0,1.0
A,V2V-Base,2,20,2.0,5,42,0.43263,0.029468,0.043308,0.85,0.848887
A,V2V-Base,2,20,2.0,5,43,0.449626,0.031357,0.045481,0.85,0.856889
A,V2V-Base,2,20,2.0,5,44,0.423268,0.02302,0.046717,0.85,0.854036
A,Random-K,2,20,2.0,5,42,0.109608,0.005939,0.089443,0.5,0.535099
A,Random-K,2,20,2.0,5,43,0.120848,0.003057,0.093444,0.5,0.543796
A,Random-K,2,20,2.0,5,44,0.127243,0.007823,0.092018,0.5,0.476234
A,RILP,2,20,3.0,5,42,0.5334,0.035514,0.000822,1.02,0.948887
A,RILP,2,20,3.0,5,43,0.550396,0.037403,0.001256,1.02,0.956889
A,RILP,2,20,3.0,5,44,0.524038,0.029066,0.001503,1.02,0.954036
A,RILP-Greedy,2,20,3.0,5,42,0.513318,0.034309,0.001343,1.024,0.938887
A,RILP-Greedy,2,20,3.0,5,43,0.530314,0.036198,0.001778,1.024,0.946889
A,RILP-Greedy,2,20,3.0,5,44,0.503956,0.027861,0.002025,1.024,0.944036
A,Nam2023b,2,20,3.0,5,42,0.483015,0.032491,0.022481,0.9,0.878887
A,Nam2023b,2,20,3.0,5,43,0.500011,0.03438,0.024111,0.9,0.886889
A,Nam2023b,2,20,3.0,5,44,0.473653,0.026043,0.025038,0.9,0.884036
A,Nam2025,2,20,3.0,5,42,0.465488,0.031439,0.019081,0.95,0.898887
A,Nam2025,2,20,3.0,5,43,0.482485,0.033329,0.020711,0.95,0.906889
A,Nam2025,2,20,3.0,5,44,0.456126,0.024991,0.021638,0.95,0.904036
A,Youn2026,2,20,3.0,5,42,0.49123,0.032984,0.016481,1.05,0.908887
A,Youn2026,2,20,3.0,5,43,0.508226,0.034873,0.018111,1.05,0.916889
A,Youn2026,2,20,3.0,5,44,0.481868,0.026536,0.019038,1.05,0.914036
A,V2I-Base,2,20,3.0,5,42,0.523727,0.030867,0.036481,1.0,1.0
A,V2I-Base,2,20,3.0,5,43,0.540724,0.035888,0.038111,1.0,1.0
A,V2I-Base,2,20,3.0,5,44,0.514365,0.03288,0.039038,1.0,1.0
A,V2V-Base,2,20,3.0,5,42,0.43263,0.029468,0.043308,0.85,0.848887
A,V2V-Base,2,20,3.0,5,43,0.449626,0.031357,0.045481,0.85,0.856889
A,V2V-Base,2,20,3.0,5,44,0.423268,0.02302,0.046717,0.85,0.854036
A,Random-K,2,20,3.0,5,42,0.109608,0.005939,0.089443,0.5,0.535099
A,Random-K,2,20,3.0,5,43,0.120848,0.003057,0.093444,0.5,0.543796
A,Random-K,2,20,3.0,5,44,0.127243,0.007823,0.092018,0.5,0.476234
A,RILP,2,30,0.0,5,42,0.51788,0.034583,0.007654,1.03,0.948887
A,RILP,2,30,0.0,5,43,0.534876,0.036472,0.008741,1.03,0.956889
A,RILP,2,30,0.0,5,44,0.508518,0.028135,0.009359,1.03,0.954036
A,RILP-Greedy,2,30,0.0,5,42,0.496246,0.033285,0.009254,1.036,0.938887
A,RILP-Greedy,2,30,0.0,5,43,0.513243,0.035174,0.010341,1.036,0.946889
A,RILP-Greedy,2,30,0.0,5,44,0.486884,0.026837,0.010959,1.036,0.944036
A,Nam2023b,2,30,0.0,5,42,0.470599,0.031746,0.026481,0.9,0.878887
A,Nam2023b,2,30,0.0,5,43,0.487595,0.033635,0.028111,0.9,0.886889
A,Nam2023b,2,30,0.0,5,44,0.461237,0.025298,0.029038,0.9,0.884036
A,Nam2025,2,30,0.0,5,42,0.449968,0.030508,0.022881,0.95,0.898887
A,Nam2025,2,30,0.0,5,43,0.466965,0.032397,0.024511,0.95,0.906889
A,Nam2025,2,30,0.0,5,44,0.440607,0.02406,0.025438,0.95,0.904036
A,Youn2026,2,30,0.0,5,42,0.477262,0.032146,0.019981,1.05,0.908887
A,Youn2026,2,30,0.0,5,43,0.494258,0.034035,0.021611,1.05,0.916889
A,Youn2026,2,30,0.0,5,44,0.4679,0.025697,0.022538,1.05,0.914036
A,V2I-Base,2,30,0.0,5,42,0.517519,0.030495,0.042481,1.0,1.0
A,V2I-Base,2,30,0.0,5,43,0.534516,0.035515,0.044111,1.0,1.0
A,V2I-Base,2,30,0.0,5,44,0.508158,0.032507,0.045038,1.0,1.0
A,V2V-Base,2,30,0.0,5,42,0.423318,0.028909,0.050308,0.85,0.848887
A,V2V-Base,2,30,0.0,5,43,0.440314,0.030798,0.052481,0.85,0.856889
A,V2V-Base,2,30,0.0,5,44,0.413956,0.022461,0.053717,0.85,0.854036
A,Random-K,2,30,0.0,5,42,0.109608,0.005939,0.094443,0.5,0.535099
A,Random-K,2,30,0.0,5,43,0.120848,0.003057,0.098444,0.5,0.543796
A,Random-K,2,30,0.0,5,44,0.127243,0.007823,0.097018,0.5,0.476234
A,RILP,2,30,1.0,5,42,0.51788,0.034583,0.003903,1.03,0.948887
A,RILP,2,30,1.0,5,43,0.534876,0.036472,0.004627,1.03,0.956889
A,RILP,2,30,1.0,5,44,0.508518,0.028135,0.005039,1.03,0.954036
A,RILP-Greedy,2,30,1.0,5,42,0.496246,0.033285,0.004937,1.036,0.938887
A,RILP-Greedy,2,30,1.0,5,43,0.513243,0.035174,0.005662,1.036,0.946889
A,RILP-Greedy,2,30,1.0,5,44,0.486884,0.026837,0.006074,1.036,0.944036
A,Nam2023b,2,30,1.0,5,42,0.470599,0.031746,0.026481,0.9,0.878887
A,Nam2023b,2,30,1.0,5,43,0.487595,0.033635,0.028111,0.9,0.886889
A,Nam2023b,2,30,1.0,5,44,0.461237,0.025298,0.029038,0.9,0.884036
A,Nam2025,2,30,1.0,5,42,0.449968,0.030508,0.022881,0.95,0.898887
A,Nam2025,2,30,1.0,5,43,0.466965,0.032397,0.024511,0.95,0.906889
A,Nam2025,2,30,1.0,5,44,0.440607,0.02406,0.025438,0.95,0.904036
A,Youn2026,2,30,1.0,5,42,0.477262,0.032146,0.019981,1.05,0.908887
A,Youn2026,2,30,1.0,5,43,0.494258,0.034035,0.021611,1.05,0.916889
A,Youn2026,2,30,1.0,5,44,0.4679,0.025697,0.022538,1.05,0.914036
A,V2I-Base,2,30,1.0,5,42,0.517519,0.030495,0.042481,1.0,1.0
A,V2I-Base,2,30,1.0,5,43,0.534516,0.035515,0.044111,1.0,1.0
A,V2I-Base,2,30,1.0,5,44,0.508158,0.032507,0.045038,1.0,1.0
A,V2V-Base,2,30,1.0,5,42,0.423318,0.028909,0.050308,0.85,0.848887
A,V2V-Base,2,30,1.0,5,43,0.440314,0.030798,0.052481,0.85,0.856889
A,V2V-Base,2,30,1.0,5,44,0.413956,0.022461,0.053717,0.85,0.854036
A,Random-K,2,30,1.0,5,42,0.109608,0.005939,0.094443,0.5,0.535099
A,Random-K,2,30,1.0,5,43,0.120848,0.003057,0.098444,0.5,0.543796
A,Random-K,2,30,1.0,5,44,0.127243,0.007823,0.097018,0.5,0.476234
A,RILP,2,30,2.0,5,42,0.51788,0.034583,0.002027,1.03,0.948887
A,RILP,2,30,2.0,5,43,0.534876,0.036472,0.00257,1.03,0.956889
A,RILP,2,30,2.0,5,44,0.508518,0.028135,0.002879,1.03,0.954036
A,RILP-Greedy,2,30,2.0,5,42,0.496246,0.033285,0.002779,1.036,0.938887
A,RILP-Greedy,2,30,2.0,5,43,0.513243,0.035174,0.003322,1.036,0.946889
A,RILP-Greedy,2,30,2.0,5,44,0.486884,0.026837,0.003631,1.036,0.944036
A,Nam2023b,2,30,2.0,5,42,0.470599,0.031746,0.026481,0.9,0.878887
A,Nam2023b,2,30,2.0,5,43,0.487595,0.033635,0.028111,0.9,0.886889
A,Nam2023b,2,30,2.0,5,44,0.461237,0.025298,0.029038,0.9,0.884036
A,Nam2025,2,30,2.0,5,42,0.449968,0.030508,0.022881,0.95,0.898887
A,Nam2025,2,30,2.0,5,43,0.466965,0.032397,0.024511,0.95,0.906889
A,Nam2025,2,30,2.0,5,44,0.440607,0.02406,0.025438,0.95,0.904036
A,Youn2026,2,30,2.0,5,42,0.477262,0.032146,0.019981,1.05,0.908887
A,Youn2026,2,30,2.0,5,43,0.494258,0.034035,0.021611,1.05,0.916889
A,Youn2026,2,30,2.0,5,44,0.4679,0.025697,0.022538,1.05,0.914036
A,V2I-Base,2,30,2.0,5,42,0.517519,0.030495,0.042481,1.0,1.0
A,V2I-Base,2,30,2.0,5,43,0.534516,0.035515,0.044111,1.0,1.0
A,V2I-Base,2,30,2.0,5,44,0.508158,0.032507,0.045038,1.0,1.0
A,V2V-Base,2,30,2.0,5,42,0.423318,0.028909,0.050308,0.85,0.848887
A,V2V-Base,2,30,2.0,5,43,0.440314,0.030798,0.052481,0.85,0.856889
A,V2V-Base,2,30,2.0,5,44,0.413956,0.022461,0.053717,0.85,0.854036
A,Random-K,2,30,2.0,5,42,0.109608,0.005939,0.094443,0.5,0.535099
A,Random-K,2,30,2.0,5,43,0.120848,0.003057,0.098444,0.5,0.543796
A,Random-K,2,30,2.0,5,44,0.127243,0.007823,0.097018,0.5,0.476234
A,RILP,2,30,3.0,5,42,0.51788,0.034583,0.000902,1.03,0.948887
A,RILP,2,30,3.0,5,43,0.534876,0.036472,0.001336,1.03,0.956889
A,RILP,2,30,3.0,5,44,0.508518,0.028135,0.001583,1.03,0.954036
A,RILP-Greedy,2,30,3.0,5,42,0.496246,0.033285,0.001484,1.036,0.938887
A,RILP-Greedy,2,30,3.0,5,43,0.513243,0.035174,0.001919,1.036,0.946889
A,RILP-Greedy,2,30,3.0,5,44,0.486884,0.026837,0.002166,1.036,0.944036
A,Nam2023b,2,30,3.0,5,42,0.470599,0.031746,0.026481,0.9,0.878887
A,Nam2023b,2,30,3.0,5,43,0.487595,0.033635,0.028111,0.9,0.886889
A,Nam2023b,2,30,3.0,5,44,0.461237,0.025298,0.029038,0.9,0.884036
A,Nam2025,2,30,3.0,5,42,0.449968,0.030508,0.022881,0.95,0.898887
A,Nam2025,2,30,3.0,5,43,0.466965,0.032397,0.024511,0.95,0.906889
A,Nam2025,2,30,3.0,5,44,0.440607,0.02406,0.025438,0.95,0.904036
A,Youn2026,2,30,3.0,5,42,0.477262,0.032146,0.019981,1.05,0.908887
A,Youn2026,2,30,3.0,5,43,0.494258,0.034035,0.021611,1.05,0.916889
A,Youn2026,2,30,3.0,5,44,0.4679,0.025697,0.022538,1.05,0.914036
A,V2I-Base,2,30,3.0,5,42,0.517519,0.030495,0.042481,1.0,1.0
A,V2I-Base,2,30,3.0,5,43,0.534516,0.035515,0.044111,1.0,1.0
A,V2I-Base,2,30,3.0,5,44,0.508158,0.032507,0.045038,1.0,1.0
A,V2V-Base,2,30,3.0,5,42,0.423318,0.028909,0.050308,0.85,0.848887
A,V2V-Base,2,30,3.0,5,43,0.440314,0.030798,0.052481,0.85,0.856889
A,V2V-Base,2,30,3.0,5,44,0.413956,0.022461,0.053717,0.85,0.854036
A,Random-K,2,30,3.0,5,42,0.109608,0.005939,0.094443,0.5,0.535099
A,Random-K,2,30,3.0,5,43,0.120848,0.003057,0.098444,0.5,0.543796
A,Random-K,2,30,3.0,5,44,0.127243,0.007823,0.097018,0.5,0.476234
A,RILP,3,0,0.0,5,42,0.575499,0.055305,0.001654,1.0,0.948887
A,RILP,3,0,0.0,5,43,0.592829,0.057734,0.002741,1.0,0.956889
A,RILP,3,0,0.0,5,44,0.565954,0.048559,0.003359,1.0,0.954036
A,RILP-Greedy,3,0,0.0,5,42,0.558189,0.053747,0.002654,1.0,0.938887
A,RILP-Greedy,3,0,0.0,5,43,0.575518,0.056176,0.003741,1.0,0.946889
A,RILP-Greedy,3,0,0.0,5,44,0.548644,0.047001,0.004359,1.0,0.944036
A,Nam2023b,3,0,0.0,5,42,0.517798,0.050112,0.014481,0.9,0.878887
A,Nam2023b,3,0,0.0,5,43,0.535127,0.052541,0.016111,0.9,0.886889
A,Nam2023b,3,0,0.0,5,44,0.508252,0.043366,0.017038,0.9,0.884036
A,Nam2025,3,0,0.0,5,42,0.506257,0.049073,0.011481,0.95,0.898887
A,Nam2025,3,0,0.0,5,43,0.523586,0.051502,0.013111,0.95,0.906889
A,Nam2025,3,0,0.0,5,44,0.496712,0.042328,0.014038,0.95,0.904036
A,Youn2026,3,0,0.0,5,42,0.529338,0.05115,0.009481,1.05,0.908887
A,Youn2026,3,0,0.0,5,43,0.546667,0.05358,0.011111,1.05,0.916889
A,Youn2026,3,0,0.0,5,44,0.519793,0.044405,0.012038,1.05,0.914036
A,V2I-Base,3,0,0.0,5,42,0.546648,0.048642,0.024481,1.0,1.0
A,V2I-Base,3,0,0.0,5,43,0.563978,0.054202,0.026111,1.0,1.0
A,V2I-Base,3,0,0.0,5,44,0.537103,0.050357,0.027038,1.0,1.0
A,V2V-Base,3,0,0.0,5,42,0.460096,0.044919,0.029308,0.85,0.848887
A,V2V-Base,3,0,0.0,5,43,0.477425,0.047348,0.031481,0.85,0.856889
A,V2V-Base,3,0,0.0,5,44,0.45055,0.038173,0.032717,0.85,0.854036
A,Random-K,3,0,0.0,5,42,0.111756,0.00942,0.079443,0.5,0.535099
A,Random-K,3,0,0.0,5,43,0.123216,0.006895,0.083444,0.5,0.543796
A,Random-K,3,0,0.0,5,44,0.129736,0.011865,0.082018,0.5,0.476234
A,RILP,3,0,1.0,5,42,0.575499,0.055305,0.001103,1.0,0.948887
A,RILP,3,0,1.0,5,43,0.592829,0.057734,0.001827,1.0,0.956889
A,RILP,3,0,1.0,5,44,0.565954,0.048559,0.002239,1.0,0.954036
A,RILP-Greedy,3,0,1.0,5,42,0.558189,0.053747,0.001769,1.0,0.938887
A,RILP-Greedy,3,0,1.0,5,43,0.575518,0.056176,0.002494,1.0,0.946889
A,RILP-Greedy,3,0,1.0,5,44,0.548644,0.047001,0.002906,1.0,0.944036
A,Nam2023b,3,0,1.0,5,42,0.517798,0.050112,0.014481,0.9,0.878887
A,Nam2023b,3,0,1.0,5,43,0.535127,0.052541,0.016111,0.9,0.886889
A,Nam2023b,3,0,1.0,5,44,0.508252,0.043366,0.017038,0.9,0.884036
A,Nam2025,3,0,1.0,5,42,0.506257,0.049073,0.011481,0.95,0.898887
A,Nam2025,3,0,1.0,5,43,0.523586,0.051502,0.013111,0.95,0.906889
A,Nam2025,3,0,1.0,5,44,0.496712,0.042328,0.014038,0.95,0.904036
A,Youn2026,3,0,1.0,5,42,0.529338,0.05115,0.009481,1.05,0.908887
A,Youn2026,3,0,1.0,5,43,0.546667,0.05358,0.011111,1.05,0.916889
A,Youn2026,3,0,1.0,5,44,0.519793,0.044405,0.012038,1.05,0.914036
A,V2I-Base,3,0,1.0,5,42,0.546648,0.048642,0.024481,1.0,1.0
A,V2I-Base,3,0,1.0,5,43,0.563978,0.054202,0.026111,1.0,1.0
A,V2I-Base,3,0,1.0,5,44,0.537103,0.050357,0.027038,1.0,1.0
A,V2V-Base,3,0,1.0,5,42,0.460096,0.044919,0.029308,0.85,0.848887
A,V2V-Base,3,0,1.0,5,43,0.477425,0.047348,0.031481,0.85,0.856889
A,V2V-Base,3,0,1.0,5,44,0.45055,0.038173,0.032717,0.85,0.854036
A,Random-K,3,0,1.0,5,42,0.111756,0.00942,0.079443,0.5,0.535099
A,Random-K,3,0,1.0,5,43,0.123216,0.006895,0.083444,0.5,0.543796
A,Random-K,3,0,1.0,5,44,0.129736,0.011865,0.082018,0.5,0.476234
A,RILP,3,0,2.0,5,42,0.575499,0.055305,0.000827,1.0,0.948887
A,RILP,3,0,2.0,5,43,0.592829,0.057734,0.00137,1.0,0.956889
A,RILP,3,0,2.0,5,44,0.565954,0.048559,0.001679,1.0,0.954036
A,RILP-Greedy,3,0,2.0,5,42,0.558189,0.053747,0.001327,1.0,0.938887
A,RILP-Greedy,3,0,2.0,5,43,0.575518,0.056176,0.00187,1.0,0.946889
A,RILP-Greedy,3,0,2.0,5,44,0.548644,0.047001,0.002179,1.0,0.944036
A,Nam2023b,3,0,2.0,5,42,0.517798,0.050112,0.014481,0.9,0.878887
A,Nam2023b,3,0,2.0,5,43,0.535127,0.052541,0.016111,0.9,0.886889
A,Nam2023b,3,0,2.0,5,44,0.508252,0.043366,0.017038,0.9,0.884036
A,Nam2025,3,0,2.0,5,42,0.506257,0.049073,0.011481,0.95,0.898887
A,Nam2025,3,0,2.0,5,43,0.523586,0.051502,0.013111,0.95,0.906889
A,Nam2025,3,0,2.0,5,44,0.496712,0.042328,0.014038,0.95,0.904036
A,Youn2026,3,0,2.0,5,42,0.529338,0.05115,0.009481,1.05,0.908887
A,Youn2026,3,0,2.0,5,43,0.546667,0.05358,0.011111,1.05,0.916889
A,Youn2026,3,0,2.0,5,44,0.519793,0.044405,0.012038,1.05,0.914036
A,V2I-Base,3,0,2.0,5,42,0.546648,0.048642,0.024481,1.0,1.0
A,V2I-Base,3,0,2.0,5,43,0.563978,0.054202,0.026111,1.0,1.0
A,V2I-Base,3,0,2.0,5,44,0.537103,0.050357,0.027038,1.0,1.0
A,V2V-Base,3,0,2.0,5,42,0.460096,0.044919,0.029308,0.85,0.848887
A,V2V-Base,3,0,2.0,5,43,0.477425,0.047348,0.031481,0.85,0.856889
A,V2V-Base,3,0,2.0,5,44,0.45055,0.038173,0.032717,0.85,0.854036
A,Random-K,3,0,2.0,5,42,0.111756,0.00942,0.079443,0.5,0.535099
A,Random-K,3,0,2.0,5,43,0.123216,0.006895,0.083444,0.5,0.543796
A,Random-K,3,0,2.0,5,44,0.129736,0.011865,0.082018,0.5,0.476234
A,RILP,3,0,3.0,5,42,0.575499,0.055305,0.000662,1.0,0.948887
A,RILP,3,0,3.0,5,43,0.592829,0.057734,0.001096,1.0,0.956889
A,RILP,3,0,3.0,5,44,0.565954,0.048559,0.001343,1.0,0.954036
A,RILP-Greedy,3,0,3.0,5,42,0.558189,0.053747,0.001062,1.0,0.938887
A,RILP-Greedy,3,0,3.0,5,43,0.575518,0.056176,0.001496,1.0,0.946889
A,RILP-Greedy,3,0,3.0,5,44,0.548644,0.047001,0.001743,1.0,0.944036
A,Nam2023b,3,0,3.0,5,42,0.517798,0.050112,0.014481,0.9,0.878887
A,Nam2023b,3,0,3.0,5,43,0.535127,0.052541,0.016111,0.9,0.886889
A,Nam2023b,3,0,3.0,5,44,0.508252,0.043366,0.017038,0.9,0.884036
A,Nam2025,3,0,3.0,5,42,0.506257,0.049073,0.011481,0.95,0.898887
A,Nam2025,3,0,3.0,5,43,0.523586,0.051502,0.013111,0.95,0.906889
A,Nam2025,3,0,3.0,5,44,0.496712,0.042328,0.014038,0.95,0.904036
A,Youn2026,3,0,3.0,5,42,0.529338,0.05115,0.009481,1.05,0.908887
A,Youn2026,3,0,3.0,5,43,0.546667,0.05358,0.011111,1.05,0.916889
A,Youn2026,3,0,3.0,5,44,0.519793,0.044405,0.012038,1.05,0.914036
A,V2I-Base,3,0,3.0,5,42,0.546648,0.048642,0.024481,1.0,1.0
A,V2I-Base,3,0,3.0,5,43,0.563978,0.054202,0.026111,1.0,1.0
A,V2I-Base,3,0,3.0,5,44,0.537103,0.050357,0.027038,1.0,1.0
A,V2V-Base,3,0,3.0,5,42,0.460096,0.044919,0.029308,0.85,0.848887
A,V2V-Base,3,0,3.0,5,43,0.477425,0.047348,0.031481,0.85,0.856889
A,V2V-Base,3,0,3.0,5,44,0.45055,0.038173,0.032717,0.85,0.854036
A,Random-K,3,0,3.0,5,42,0.111756,0.00942,0.079443,0.5,0.535099
A,Random-K,3,0,3.0,5,43,0.123216,0.006895,0.083444,0.5,0.543796
A,Random-K,3,0,3.0,5,44,0.129736,0.011865,0.082018,0.5,0.476234
A,RILP,3,10,0.0,5,42,0.559676,0.053881,0.003654,1.01,0.948887
A,RILP,3,10,0.0,5,43,0.577005,0.05631,0.004741,1.01,0.956889
A,RILP,3,10,0.0,5,44,0.55013,0.047135,0.005359,1.01,0.954036
A,RILP-Greedy,3,10,0.0,5,42,0.540783,0.05218,0.004854,1.012,0.938887
A,RILP-Greedy,3,10,0.0,5,43,0.558112,0.05461,0.005941,1.012,0.946889
A,RILP-Greedy,3,10,0.0,5,44,0.531237,0.045435,0.006559,1.012,0.944036
A,Nam2023b,3,10,0.0,5,42,0.505138,0.048972,0.018481,0.9,0.878887
A,Nam2023b,3,10,0.0,5,43,0.522468,0.051402,0.020111,0.9,0.886889
A,Nam2023b,3,10,0.0,5,44,0.495593,0.042227,0.021038,0.9,0.884036
A,Nam2025,3,10,0.0,5,42,0.490433,0.047649,0.015281,0.95,0.898887
A,Nam2025,3,10,0.0,5,43,0.507763,0.050078,0.016911,0.95,0.906889
A,Nam2025,3,10,0.0,5,44,0.480888,0.040903,0.017838,0.95,0.904036
A,Youn2026,3,10,0.0,5,42,0.515096,0.049869,0.012981,1.05,0.908887
A,Youn2026,3,10,0.0,5,43,0.532426,0.052298,0.014611,1.05,0.916889
A,Youn2026,3,10,0.0,5,44,0.505551,0.043123,0.015538,1.05,0.914036
A,V2I-Base,3,10,0.0,5,42,0.540319,0.048072,0.030481,1.0,1.0
A,V2I-Base,3,10,0.0,5,43,0.557648,0.053633,0.032111,1.0,1.0
A,V2I-Base,3,10,0.0,5,44,0.530774,0.049787,0.033038,1.0,1.0
A,V2V-Base,3,10,0.0,5,42,0.450601,0.044064,0.036308,0.85,0.848887
A,V2V-Base,3,10,0.0,5,43,0.467931,0.046493,0.038481,0.85,0.856889
A,V2V-Base,3,10,0.0,5,44,0.441056,0.037318,0.039717,0.85,0.854036
A,Random-K,3,10,0.0,5,42,0.111756,0.00942,0.084443,0.5,0.535099
A,Random-K,3,10,0.0,5,43,0.123216,0.006895,0.088444,0.5,0.543796
A,Random-K,3,10,0.0,5,44,0.129736,0.011865,0.087018,0.5,0.476234
A,RILP,3,10,1.0,5,42,0.559676,0.053881,0.002036,1.01,0.948887
A,RILP,3,10,1.0,5,43,0.577005,0.05631,0.00276,1.01,0.956889
A,RILP,3,10,1.0,5,44,0.55013,0.047135,0.003172,1.01,0.954036
A,RILP-Greedy,3,10,1.0,5,42,0.540783,0.05218,0.002825,1.012,0.938887
A,RILP-Greedy,3,10,1.0,5,43,0.558112,0.05461,0.00355,1.012,0.946889
A,RILP-Greedy,3,10,1.0,5,44,0.531237,0.045435,0.003962,1.012,0.944036
A,Nam2023b,3,10,1.0,5,42,0.505138,0.048972,0.018481,0.9,0.878887
A,Nam2023b,3,10,1.0,5,43,0.522468,0.051402,0.020111,0.9,0.886889
A,Nam2023b,3,10,1.0,5,44,0.495593,0.042227,0.021038,0.9,0.884036
A,Nam2025,3,10,1.0,5,42,0.490433,0.047649,0.015281,0.95,0.898887
A,Nam2025,3,10,1.0,5,43,0.507763,0.050078,0.016911,0.95,0.906889
A,Nam2025,3,10,1.0,5,44,0.480888,0.040903,0.017838,0.95,0.904036
A,Youn2026,3,10,1.0,5,42,0.515096,0.049869,0.012981,1.05,0.908887
A,Youn2026,3,10,1.0,5,43,0.532426,0.052298,0.014611,1.05,0.916889
A,Youn2026,3,10,1.0,5,44,0.505551,0.043123,0.015538,1.05,0.914036
A,V2I-Base,3,10,1.0,5,42,0.540319,0.048072,0.030481,1.0,1.0
A,V2I-Base,3,10,1.0,5,43,0.557648,0.053633,0.032111,1.0,1.0
A,V2I-Base,3,10,1.0,5,44,0.530774,0.049787,0.033038,1.0,1.0
A,V2V-Base,3,10,1.0,5,42,0.450601,0.044064,0.036308,0.85,0.848887
A,V2V-Base,3,10,1.0,5,43,0.467931,0.046493,0.038481,0.85,0.856889
A,V2V-Base,3,10,1.0,5,44,0.441056,0.037318,0.039717,0.85,0.854036
A,Random-K,3,10,1.0,5,42,0.111756,0.00942,0.084443,0.5,0.535099
A,Random-K,3,10,1.0,5,43,0.123216,0.006895,0.088444,0.5,0.543796
A,Random-K,3,10,1.0,5,44,0.129736,0.011865,0.087018,0.5,0.476234
A,RILP,3,10,2.0,5,42,0.559676,0.053881,0.001227,1.01,0.948887
A,RILP,3,10,2.0,5,43,0.577005,0.05631,0.00177,1.01,0.956889
A,RILP,3,10,2.0,5,44,0.55013,0.047135,0.002079,1.01,0.954036
A,RILP-Greedy,3,10,2.0,5,42,0.540783,0.05218,0.001811,1.012,0.938887
A,RILP-Greedy,3,10,2.0,5,43,0.558112,0.05461,0.002354,1.012,0.946889
A,RILP-Greedy,3,10,2.0,5,44,0.531237,0.045435,0.002663,1.012,0.944036
A,Nam2023b,3,10,2.0,5,42,0.505138,0.048972,0.018481,0.9,0.878887
A,Nam2023b,3,10,2.0,5,43,0.522468,0.051402,0.020111,0.9,0.886889
A,Nam2023b,3,10,2.0,5,44,0.495593,0.042227,0.021038,0.9,0.884036
A,Nam2025,3,10,2.0,5,42,0.490433,0.047649,0.015281,0.95,0.898887
A,Nam2025,3,10,2.0,5,43,0.507763,0.050078,0.016911,0.95,0.906889
A,Nam2025,3,10,2.0,5,44,0.480888,0.040903,0.017838,0.95,0.904036
A,Youn2026,3,10,2.0,5,42,0.515096,0.049869,0.012981,1.05,0.908887
A,Youn2026,3,10,2.0,5,43,0.532426,0.052298,0.014611,1.05,0.916889
A,Youn2026,3,10,2.0,5,44,0.505551,0.043123,0.015538,1.05,0.914036
A,V2I-Base,3,10,2.0,5,42,0.540319,0.048072,0.030481,1.0,1.0
A,V2I-Base,3,10,2.0,5,43,0.557648,0.053633,0.032111,1.0,1.0
A,V2I-Base,3,10,2.0,5,44,0.530774,0.049787,0.033038,1.0,1.0
A,V2V-Base,3,10,2.0,5,42,0.450601,0.044064,0.036308,0.85,0.848887
A,V2V-Base,3,10,2.0,5,43,0.467931,0.046493,0.038481,0.85,0.856889
A,V2V-Base,3,10,2.0,5,44,0.441056,0.037318,0.039717,0.85,0.854036
A,Random-K,3,10,2.0,5,42,0.111756,0.00942,0.084443,0.5,0.535099
A,Random-K,3,10,2.0,5,43,0.123216,0.006895,0.088444,0.5,0.543796
A,Random-K,3,10,2.0,5,44,0.129736,0.011865,0.087018,0.5,0.476234
A,RILP,3,10,3.0,5,42,0.559676,0.053881,0.000742,1.01,0.948887
A,RILP,3,10,3.0,5,43,0.577005,0.05631,0.001176,1.01,0.956889
A,RILP,3,10,3.0,5,44,0.55013,0.047135,0.001423,1.01,0.954036
A,RILP-Greedy,3,10,3.0,5,42,0.540783,0.05218,0.001202,1.012,0.938887
A,RILP-Greedy,3,10,3.0,5,43,0.558112,0.05461,0.001637,1.012,0.946889
A,RILP-Greedy,3,10,3.0,5,44,0.531237,0.045435,0.001884,1.012,0.944036
A,Nam2023b,3,10,3.0,5,42,0.505138,0.048972,0.018481,0.9,0.878887
